FCS Filename,SampleType,Individuals,Medians_Ungated_Sm147Di--(pSTAT5), Medians_Ungated_Eu153Di--(pSTAT1), Medians_Ungated_Gd156Di--(pp38), Medians_Ungated_Gd158Di--(pSTAT3), Medians_Ungated_Tb159Di--(pMAPKAP2), Medians_Ungated_Dy162Di--(pPLCg2), Medians_Ungated_Dy164Di--(IkBa), Medians_Ungated_Ho165Di--(pCREB), Medians_Ungated_Er167Di--(pERK1_2), Medians_Ungated_Lu175Di--(pS6)
160217_CGI002_CV7016_singlets_T cells.fcs,T cells,CV7016,5.21997594833374,0.151265695691108,1.38512957096099,1.75067245960235,27.8480682373046,13.1181011199951,31.2087993621826,142.239456176757,1.66886520385742,9.94259929656982
160217_CGI002_CV7016_singlets_pDC.fcs,pDCs,CV7016,9.29501628875732,4.03644466400146,5.03461503982543,1.81673061847686,43.9191207885742,32.2892684936523,20.8815402984619,282.634613037109,0.58515328168869,43.1245040893554
160217_CGI002_CV7017_singlets_B cells.fcs,B cells,CV7017,5.51105833053588,0.271538764238357,1.83890974521636,2.73955631256103,37.6274299621582,18.0087451934814,6.81496334075927,144.993255615234,0,24.3233585357666
160217_CGI002_CV7017_singlets_Basophils.fcs,Basophils,CV7017,8.6554274559021,1.79037714004516,1.13926750421524,0.780720442533493,9.00490665435791,1.59280461072921,8.64937257766723,61.2186660766601,1.84270071983337,11.4451489448547
160217_CGI002_CV7017_singlets_CD14 monocytes.fcs,CD14 monocytes,CV7017,24.3415164947509,5.73616766929626,11.3805766105651,7.29728913307189,60.3604526519775,27.7498550415039,20.8478927612304,359.890487670898,5.98854303359985,37.8065547943115
160217_CGI002_CV7017_singlets_CD16 monocytes.fcs,CD16 monocytes,CV7017,19.1303691864013,6.92197084426879,4.17731618881225,4.67372417449951,47.5096969604492,67.6928329467773,10.8499860763549,205.48794555664,0.824792504310607,20.02144241333
160217_CGI002_CV7017_singlets_CD1c DC.fcs,CD1c DCs,CV7017,14.136517047882,4.51823186874389,12.4242491722106,3.70587587356567,61.3408298492431,41.1208324432373,51.3778800964355,390.51431274414,4.21601414680481,76.186164855957
160217_CGI002_CV7017_singlets_CD4 T Cells.fcs,CD4 T cells,CV7017,5.82486915588378,0.237482666969299,0.742604196071624,2.41935849189758,29.73655128479,11.8768186569213,33.4341964721679,133.909545898437,2.1607928276062,10.1049499511718
160217_CGI002_CV7017_singlets_CD8 T cells.fcs,CD8 T cells,CV7017,6.02151155471801,0.069179393351078,1.2933599948883,1.15685832500457,32.4347076416015,17.0353126525878,41.3503608703613,140.531951904296,1.28883624076843,10.8998460769653
160217_CGI002_CV7017_singlets_NK cells.fcs,NK cells,CV7017,6.94306182861328,0.965256631374359,4.53751230239868,0.377642750740051,33.9495277404785,34.9739036560058,5.98897838592529,140.512557983398,0.780578315258026,10.3185663223266
160217_CGI002_CV7017_singlets_NKT cells.fcs,NKT cells,CV7017,5.59240007400512,0,0.361600220203399,0.642541646957397,19.6246070861816,29.44993019104,4.93709087371826,73.4298324584961,0.186839759349823,5.45173072814941
160217_CGI002_CV7017_singlets_T cells.fcs,T cells,CV7017,5.8470230102539,0.171122148633003,0.894540429115295,1.94410014152526,30.1469917297363,13.3047218322753,34.2241630554199,134.473266601562,1.92644739151,10.273018836975
160217_CGI002_CV7017_singlets_pDC.fcs,pDCs,CV7017,8.77119445800781,4.30747747421264,5.11711359024047,2.55923533439636,48.0967292785644,34.9375534057617,20.8127651214599,291.61734008789,0.513910591602325,47.99898147583
160217_CGI002_CV7019_singlets_B cells.fcs,B cells,CV7019,7.39413213729858,0.338284879922866,2.65398263931274,2.66215372085571,35.7784080505371,17.9910240173339,6.12558126449585,168.913269042968,0,23.9524478912353
160217_CGI002_CV7019_singlets_Basophils.fcs,Basophils,CV7019,7.93247485160827,2.23479628562927,1.81756913661956,0.680359572172164,6.82122182846069,0.979833513498306,6.60643362998962,57.3114128112793,1.35764437913894,10.9394364356994
160217_CGI002_CV7019_singlets_CD14 monocytes.fcs,CD14 monocytes,CV7019,23.858470916748,5.22501611709594,13.9748783111572,7.50351285934448,56.3887405395507,25.5083026885986,19.4729652404785,360.354431152343,6.73709440231323,36.1967620849609
160217_CGI002_CV7019_singlets_CD16 monocytes.fcs,CD16 monocytes,CV7019,19.8799438476562,5.10288047790527,4.79249715805053,5.36312103271484,38.9678230285644,48.7216529846191,9.39682435989379,207.979042053222,0.450347825884819,17.8045854568481
160217_CGI002_CV7019_singlets_CD1c DC.fcs,CD1c DCs,CV7019,15.4850511550903,4.25179624557495,16.1780319213867,4.02282905578613,58.189525604248,36.725414276123,44.6273345947265,415.771850585937,4.96675157546997,69.9028091430664
160217_CGI002_CV7019_singlets_CD4 T Cells.fcs,CD4 T cells,CV7019,5.96550107002258,0.362351045012474,1.36965984106063,2.60403442382812,30.3804388046264,12.2967076301574,31.2186555862426,158.242408752441,2.37204527854919,10.344470500946
160217_CGI002_CV7019_singlets_CD8 T cells.fcs,CD8 T cells,CV7019,6.53599309921264,0.303335279226303,2.13085842132568,1.31406092643737,33.1039848327636,18.5002574920654,37.4352531433105,166.98435974121,1.58842158317565,11.2789039611816
160217_CGI002_CV7019_singlets_NK cells.fcs,NK cells,CV7019,6.88762092590332,0.673673331737518,5.19209146499633,0.548158407211303,31.0588645935058,31.1711883544921,4.86734390258789,146.071075439453,0.737664222717285,10.6900253295898
160217_CGI002_CV7019_singlets_NKT cells.fcs,NKT cells,CV7019,4.79071617126464,0,0.576025187969207,0.379085436463356,16.5161685943603,23.8380489349365,4.47775816917419,64.9780349731445,0.157281979918479,5.03392362594604
160217_CGI002_CV7019_singlets_T cells.fcs,T cells,CV7019,6.09372925758361,0.31283089518547,1.54736047983169,2.07538890838623,30.6749057769775,14.0850567817687,31.6491861343383,158.681037902832,2.13550424575805,10.5793328285217
160217_CGI002_CV7019_singlets_pDC.fcs,pDCs,CV7019,10.0057392120361,4.53430938720703,5.40593814849853,2.22231388092041,45.1451148986816,31.7767314910888,20.703010559082,293.315551757812,0.480506688356399,42.1544914245605
160217_CGI002_CV7036_singlets_B cells.fcs,B cells,CV7036,5.27401185035705,0.301287665963172,1.83955919742584,2.59275674819946,38.3878688812255,18.7749109268188,6.60578823089599,151.075325012207,0,25.0929698944091
160217_CGI002_CV7036_singlets_Basophils.fcs,Basophils,CV7036,9.13313007354736,2.11605715751647,1.07525491714477,1.08315861225128,9.34118175506591,1.20931577682495,9.68406772613525,66.2495651245117,1.55142474174499,11.5365285873413
160217_CGI002_CV7036_singlets_CD14 monocytes.fcs,CD14 monocytes,CV7036,23.2804222106933,5.50580358505249,10.0628128051757,7.4111328125,58.6771659851074,28.9949493408203,20.7607059478759,344.94580078125,4.09743928909301,36.3488273620605
160217_CGI002_CV7036_singlets_CD16 monocytes.fcs,CD16 monocytes,CV7036,18.2279376983642,6.69352197647094,4.23116612434387,5.21253061294555,44.7855892181396,69.4160118103027,10.943058013916,207.37279510498,0.560830891132354,19.1576223373413
160217_CGI002_CV7036_singlets_CD1c DC.fcs,CD1c DCs,CV7036,13.1500749588012,4.1003930568695,12.2902817726135,3.68617010116577,58.6618671417236,41.5055866241455,51.8881034851074,390.63427734375,3.38387310504913,80.7125778198242
160217_CGI002_CV7036_singlets_CD4 T Cells.fcs,CD4 T cells,CV7036,5.55462408065795,0.361746340990066,0.739950478076934,2.36112856864929,30.7860584259033,11.8948383331298,33.637092590332,141.180923461914,2.09091591835021,10.5183515548706
160217_CGI002_CV7036_singlets_CD8 T cells.fcs,CD8 T cells,CV7036,5.76558518409729,0.0953133814036846,1.30529922246932,1.07256054878234,33.7612533569335,17.1189928054809,40.9316730499267,149.450736999511,1.33177316188812,11.6682391166687
160217_CGI002_CV7036_singlets_NK cells.fcs,NK cells,CV7036,6.9635272026062,1.07893431186676,4.814866065979,0.333283931016922,34.309190750122,35.244213104248,5.98659253120422,147.571235656738,0.810171723365783,11.6569590568542
160217_CGI002_CV7036_singlets_NKT cells.fcs,NKT cells,CV7036,5.57499003410339,0,0.406350851058959,0.205044984817504,19.4943265914917,30.2571372985839,4.71126079559326,75.8877220153808,0,5.69989109039306
160217_CGI002_CV7036_singlets_T cells.fcs,T cells,CV7036,5.61286807060241,0.2650136500597,0.904708802700042,1.89610540866851,31.1649866104125,13.2967681884765,34.2523651123046,142.220031738281,1.89205408096313,10.7828679084777
160217_CGI002_CV7036_singlets_pDC.fcs,pDCs,CV7036,9.33429956436157,4.50426077842712,4.76511812210083,1.86894071102142,47.9378852844238,34.2923870086669,21.4911966323852,288.285247802734,0.749299138784408,50.6333179473876
160217_CGI002_HD1_singlets_B cells.fcs,B cells,HD7,5.79186487197876,0.698831439018249,1.66706037521362,3.17278599739074,39.3751182556152,20.4955329895019,6.4503207206726,139.83055114746,0,22.7223510742187
160217_CGI002_HD1_singlets_Basophils.fcs,Basophils,HD7,9.81609630584716,2.8149573802948,0.545377969741821,1.26582765579223,10.9589195251464,1.58894383907318,10.7114477157592,78.0189514160156,1.32244718074798,11.6791925430297
160217_CGI002_HD1_singlets_CD14 monocytes.fcs,CD14 monocytes,HD7,25.535509109497,5.01361179351806,5.68168878555297,8.10175037384033,54.2188568115234,36.1682357788085,21.820363998413,309.970703125,1.86658585071563,31.5594444274902
160217_CGI002_HD1_singlets_CD16 monocytes.fcs,CD16 monocytes,HD7,20.7947225570678,7.85831904411315,3.5700352191925,5.77951049804687,46.5891876220703,84.2318878173828,11.314001083374,197.917106628417,0.0918507501482963,16.4035377502441
160217_CGI002_HD1_singlets_CD1c DC.fcs,CD1c DCs,HD7,16.2491645812988,3.80200433731079,5.4255576133728,3.79912376403808,57.1167564392089,47.7486839294433,50.4296035766601,315.529632568359,1.5179408788681,36.9554290771484
160217_CGI002_HD1_singlets_CD4 T Cells.fcs,CD4 T cells,HD7,5.90648412704467,0.285778731107711,0.705370485782623,2.57181692123413,33.3765983581543,11.7565650939941,33.8451919555664,147.001647949218,2.43547868728637,9.56183528900146
160217_CGI002_HD1_singlets_CD8 T cells.fcs,CD8 T cells,HD7,6.56803345680236,0.140715420246124,1.16014355421066,1.2725618481636,36.6371307373046,17.2765350341796,41.5695705413818,155.614021301269,1.73240315914154,10.7513031959533
160217_CGI002_HD1_singlets_NK cells.fcs,NK cells,HD7,8.7698802947998,1.32900351285934,4.95380139350891,0.799328088760376,37.7343826293945,36.714464187622,7.0753378868103,164.131568908691,0.985469758510589,13.8757290840148
160217_CGI002_HD1_singlets_NKT cells.fcs,NKT cells,HD7,7.16430139541626,0.151421576738357,0.338278472423553,0.476032465696334,19.6253337860107,31.4783897399902,6.06706857681274,80.6788330078125,0.289067387580871,7.08707237243652
160217_CGI002_HD1_singlets_T cells.fcs,T cells,HD7,6.11186122894287,0.21950352191925,0.842550486326217,2.06014323234558,33.8422966003418,13.3471035957336,34.6267986297607,148.228996276855,2.23326253890991,9.94885778427124
160217_CGI002_HD1_singlets_pDC.fcs,pDCs,HD7,11.1112437248229,4.89268898963928,4.74150705337524,2.13569915294647,50.6530990600585,36.6557674407959,20.349362373352,310.475860595703,0.297183096408844,46.8331794738769
160217_CGI002_HD2_singlets_B cells.fcs,B cells,HD8,5.341402053833,0.105580747127532,1.86287826299667,2.79705119132995,37.5386486053466,17.7396831512451,6.5580928325653,143.602111816406,0,20.4939031600952
160217_CGI002_HD2_singlets_Basophils.fcs,Basophils,HD8,9.02017593383789,1.76613640785217,0.67825973033905,1.12785100936889,8.9487133026123,1.4426577091217,10.014305114746,66.4960098266601,1.24815011024475,10.1470375061035
160217_CGI002_HD2_singlets_CD14 monocytes.fcs,CD14 monocytes,HD8,23.1556396484375,4.09579944610595,5.79550218582153,7.55120515823364,52.0520401000976,30.281171798706,21.8423652648925,304.630828857421,1.85222899913787,30.1308460235595
160217_CGI002_HD2_singlets_CD16 monocytes.fcs,CD16 monocytes,HD8,17.8899116516113,5.48801159858703,3.56023859977722,4.85846400260925,43.081090927124,66.6542205810546,11.3412871360778,181.034530639648,0,14.5476870536804
160217_CGI002_HD2_singlets_CD1c DC.fcs,CD1c DCs,HD8,15.0709128379821,2.77356326580047,5.76613759994506,3.49657583236694,52.8216857910156,40.6478939056396,52.7388362884521,297.401809692382,1.01768839359283,36.3594284057617
160217_CGI002_HD2_singlets_CD4 T Cells.fcs,CD4 T cells,HD8,5.51913475990295,0,0.834054499864578,2.48167431354522,31.594030380249,10.6899709701538,34.0623416900634,142.894859313964,2.39209592342376,8.65114831924438
160217_CGI002_HD2_singlets_CD8 T cells.fcs,CD8 T cells,HD8,5.93402671813964,0,1.43717688322067,1.16959768533706,34.6980018615722,15.8078455924987,41.8936004638671,151.54426574707,1.5901231765747,9.69216680526733
160217_CGI002_HD2_singlets_NK cells.fcs,NK cells,HD8,7.41423416137695,0.912659287452697,5.43224143981933,0.665624916553497,35.3948097229003,33.7408294677734,6.53462886810302,157.156051635742,0.728931307792663,12.5697793960571
160217_CGI002_HD2_singlets_NKT cells.fcs,NKT cells,HD8,6.548668384552,0,0.687206476926803,0.374274268746376,19.2174396514892,28.0890197753906,5.96384811401367,76.5960464477539,0.0635398663580417,6.14209866523742
160217_CGI002_HD2_singlets_T cells.fcs,T cells,HD8,5.62224626541137,0,0.991273194551467,2.00565981864929,32.0367813110351,12.0649843215942,34.8206901550293,144.125389099121,2.16128325462341,8.95166635513305
160217_CGI002_HD2_singlets_pDC.fcs,pDCs,HD8,10.8914413452148,4.42584180831909,4.20583724975585,2.0406014919281,50.2251052856445,34.0411758422851,21.7761344909667,311.961486816406,0.568215489387512,53.8923683166503
160217_CGI002_HD3_singlets_B cells.fcs,B cells,HD9,5.38656711578369,0.252259135246276,2.03629851341247,2.88546252250671,37.7905807495117,18.3070201873779,6.39636135101318,150.977569580078,0,21.149709701538
160217_CGI002_HD3_singlets_Basophils.fcs,Basophils,HD9,10.3791570663452,2.73903846740722,0.915405809879303,0.693758368492126,9.49444007873535,1.048269033432,10.3365030288696,72.2493057250976,1.21826267242431,11.041181564331
160217_CGI002_HD3_singlets_CD14 monocytes.fcs,CD14 monocytes,HD9,23.5555639266967,4.4274468421936,6.39706635475158,7.65741896629333,52.3154544830322,31.9663276672363,21.3642215728759,327.240005493164,2.4275699853897,32.8313026428222
160217_CGI002_HD3_singlets_CD16 monocytes.fcs,CD16 monocytes,HD9,18.0517644882202,6.17598485946655,3.90104603767395,5.11954164505004,45.0171947479248,69.8106002807617,10.8893413543701,189.299011230468,0,15.7548089027404
160217_CGI002_HD3_singlets_CD1c DC.fcs,CD1c DCs,HD9,14.2091698646545,2.91930627822875,5.68071889877319,3.60218012332916,54.4028549194335,41.3027114868164,48.8096141815185,321.185470581054,1.42929166555404,40.9147014617919
160217_CGI002_HD3_singlets_CD4 T Cells.fcs,CD4 T cells,HD9,5.55940532684326,0.0509092360734939,0.907667100429534,2.39980387687683,31.1060066223144,10.8739576339721,34.2694091796875,145.066345214843,2.45222640037536,8.82811450958252
160217_CGI002_HD3_singlets_CD8 T cells.fcs,CD8 T cells,HD9,5.91210436820983,0,1.67044448852539,1.14379715919494,34.1178646087646,15.7966256141662,42.0420455932617,153.959976196289,1.66359519958496,9.97844457626342
160217_CGI002_HD3_singlets_NK cells.fcs,NK cells,HD9,7.62075328826904,0.952383637428283,5.49150705337524,0.636388957500457,35.2232933044433,34.3529548645019,6.39266967773437,160.746017456054,0.93795508146286,12.8466672897338
160217_CGI002_HD3_singlets_NKT cells.fcs,NKT cells,HD9,6.26177215576171,0,0.469416439533233,0.359339237213134,19.3861865997314,31.1960391998291,5.37483739852905,77.5969009399414,0.21570399403572,6.47383737564086
160217_CGI002_HD3_singlets_T cells.fcs,T cells,HD9,5.66597318649292,0,1.1037278175354,1.95046365261077,31.5394096374511,12.2525873184204,35.0059471130371,146.308227539062,2.24009847640991,9.1718463897705
160217_CGI002_HD3_singlets_pDC.fcs,pDCs,HD9,9.99487781524658,4.06878566741943,4.82807993888855,2.07245528697967,49.2108497619628,32.7177810668945,22.972388267517,317.264846801757,0.378253877162933,49.3218078613281
160217_CGI002_HD4_singlets_B cells.fcs,B cells,HD10,5.49699926376342,0.279643982648849,2.03473317623138,2.88472211360931,37.0719547271728,18.567626953125,6.47775936126709,151.081146240234,0,20.69771194458
160217_CGI002_HD4_singlets_Basophils.fcs,Basophils,HD10,9.47696208953857,2.28761863708496,1.09083521366119,1.18303406238555,9.13068962097168,0.617893159389495,10.121223449707,70.4156265258789,0.975575447082519,10.9524230957031
160217_CGI002_HD4_singlets_CD14 monocytes.fcs,CD14 monocytes,HD10,23.8983993530273,4.31961393356323,6.19795370101928,7.73872804641723,51.5493469238281,32.7319679260253,22.6697597503662,324.97915649414,2.45580577850341,33.1275367736816
160217_CGI002_HD4_singlets_CD16 monocytes.fcs,CD16 monocytes,HD10,18.9390573501586,5.98972296714782,3.65722966194152,5.11055827140808,44.0984592437744,72.9324569702148,11.3579406738281,188.300735473632,0,14.6913428306579
160217_CGI002_HD4_singlets_CD1c DC.fcs,CD1c DCs,HD10,14.0191831588745,2.82557678222656,5.35942459106445,3.97529911994934,52.6226005554199,43.5668907165527,51.4455490112304,323.295593261718,1.22944915294647,40.4271011352539
160217_CGI002_HD4_singlets_CD4 T Cells.fcs,CD4 T cells,HD10,5.4888162612915,0.0533643886446952,0.980139911174774,2.47743701934814,30.8066101074218,11.1023721694946,33.9871559143066,143.862762451171,2.43013858795166,8.67560386657714
160217_CGI002_HD4_singlets_CD8 T cells.fcs,CD8 T cells,HD10,5.98130273818969,0,1.72426056861877,1.21554768085479,33.7744140625,16.0323772430419,41.9846878051757,152.767288208007,1.63279008865356,9.70590305328369
160217_CGI002_HD4_singlets_NK cells.fcs,NK cells,HD10,7.54179382324218,1.09506279230117,5.81044673919677,0.727666854858398,35.2996768951416,34.2460765838623,6.40301775932312,161.335983276367,0.952189654111862,12.8990087509155
160217_CGI002_HD4_singlets_NKT cells.fcs,NKT cells,HD10,5.91185092926025,0.085551293566823,0.628320336341857,0.667253375053405,18.6241436004638,29.4311046600341,5.76952409744262,77.9577255249023,0,6.84386730194091
160217_CGI002_HD4_singlets_T cells.fcs,T cells,HD10,5.62645101547241,0,1.16981601715087,1.97458612918853,31.1943798065185,12.5072164535522,34.7233123779296,144.948593139648,2.21276140213012,8.97467899322509
160217_CGI002_HD4_singlets_pDC.fcs,pDCs,HD10,11.1629934310913,4.9616355895996,4.86912870407104,2.21563529968261,46.4338302612304,33.9615058898925,21.4595298767089,306.3974609375,0.970784962177276,50.1416473388671